ES,bed_bath_table,2017,3,2017-03-01,2,2,0,0,100.000000,0.000000,25.5,12,-13.5,-12,-15,2,-13.5,0,0,0,5,5,NULL
ES,bed_bath_table,2017,4,2017-04-01,4,8,0,0,200.000000,0.000000,42,11.9,-30.1,-19,-46,8,-30.1,0,0,0,3.25,3.25,NULL
ES,bed_bath_table,2018,1,2018-01-01,14,14,2,0,100.000000,14.290000,27.8,17.6,-10.1,35,-23,14,-15.1,0,0,2,4.69,4.64,5
ES,books_general_interest,2017,10,2017-10-01,1,1,0,0,100.000000,0.000000,27,17,-10,-10,-10,1,-10,0,0,0,5,5,NULL
ES,books_general_interest,2018,4,2018-04-01,1,1,0,0,100.000000,0.000000,23,15,-8,-8,-8,1,-8,0,0,0,4,4,NULL
ES,books_technical,2018,6,2018-06-01,1,1,0,0,100.000000,0.000000,25,13,-12,-12,-12,1,-12,0,0,0,5,5,NULL
ES,christmas_supplies,2017,12,2017-12-01,1,1,0,0,100.000000,0.000000,35,17,-18,-18,-18,1,-18,0,0,0,NULL,NULL,NULL
ES,computers_accessories,2017,1,2017-01-01,1,1,0,0,100.000000,0.000000,43,7,-36,-36,-36,1,-36,0,0,0,4,4,NULL
ES,computers_accessories,2017,3,2017-03-01,2,2,0,0,100.000000,0.000000,26,7,-19,-18,-20,2,-19,0,0,0,4.5,4.5,NULL
ES,computers_accessories,2017,7,2017-07-01,7,7,1,0,100.000000,14.290000,27.1,21.1,-6,58,-27,7,-15.1,0,0,1,3.86,3.86,NULL
ES,computers_accessories,2017,8,2017-08-01,5,5,0,0,100.000000,0.000000,28.8,11.4,-17.4,-14,-20,5,-17.4,0,0,0,4.4,4.4,NULL
ES,computers_accessories,2017,9,2017-09-01,1,1,0,0,100.000000,0.000000,42,7,-35,-35,-35,1,-35,0,0,0,5,5,NULL
ES,computers_accessories,2018,7,2018-07-01,9,9,0,0,100.000000,0.000000,27.2,12.6,-14.7,-6,-28,9,-14.7,0,0,0,3.78,3.78,NULL
ES,computers_accessories,2018,8,2018-08-01,6,5,1,0,83.330000,16.670000,25,13.2,-11.8,0,-25,5,-14.2,0,0,0,5,5,5
DF,cool_stuff,2017,1,2017-01-01,2,2,0,0,100.000000,0.000000,42,16,-26,-24,-28,2,-26,0,0,0,5,5,NULL
DF,cool_stuff,2017,2,2017-02-01,3,3,0,0,100.000000,0.000000,34.3,9,-25.3,-19,-35,3,-25.3,0,0,0,4.33,4.33,NULL
DF,cool_stuff,2017,3,2017-03-01,1,1,0,0,100.000000,0.000000,23,6,-17,-17,-17,1,-17,0,0,0,4,4,NULL
DF,cool_stuff,2017,4,2017-04-01,2,2,0,0,100.000000,0.000000,31,10.5,-20.5,-15,-26,2,-20.5,0,0,0,4,4,NULL
DF,cool_stuff,2018,1,2018-01-01,4,4,0,0,100.000000,0.000000,24.5,9.3,-15.3,-13,-18,4,-15.3,0,0,0,3.5,3.5,NULL
DF,cool_stuff,2018,2,2018-02-01,3,2,1,0,66.670000,33.330000,24.3,22,-2.3,4,-6,2,-5.5,1,0,0,2,2.5,1
DF,cool_stuff,2018,3,2018-03-01,9,9,1,0,100.000000,11.110000,24.1,16.9,-7.2,7,-16,9,-8.8,1,0,0,3.3,3.56,1
DF,cool_stuff,2018,4,2018-04-01,3,3,0,0,100.000000,0.000000,29,11.7,-17.3,-13,-20,3,-17.3,0,0,0,5,5,NULL
DF,cool_stuff,2018,8,2018-08-01,4,4,0,0,100.000000,0.000000,25.8,14,-11.8,-4,-28,4,-11.8,0,0,0,3.75,3.75,NULL
DF,dvds_blu_ray,2017,6,2017-06-01,1,1,0,0,100.000000,0.000000,23,9,-14,-14,-14,1,-14,0,0,0,4,4,NULL
DF,electronics,2017,12,2017-12-01,7,7,0,0,100.000000,0.000000,27.3,12.1,-15.1,-8,-21,7,-15.1,0,0,0,4.86,4.86,NULL
DF,fashio_female_clothing,2017,7,2017-07-01,1,1,0,0,100.000000,0.000000,24,15,-9,-9,-9,1,-9,0,0,0,4,4,NULL
DF,fashion_bags_accessories,2017,1,2017-01-01,1,2,0,0,200.000000,0.000000,41,7,-34,-34,-34,2,-34,0,0,0,5,5,NULL
DF,fashion_bags_accessories,2017,2,2017-02-01,1,1,0,0,100.000000,0.000000,45,7,-38,-38,-38,1,-38,0,0,0,4,4,NULL
DF,fashion_bags_accessories,2017,3,2017-03-01,1,1,0,0,100.000000,0.000000,24,11,-13,-13,-13,1,-13,0,0,0,5,5,NULL
DF,fashion_bags_accessories,2018,1,2018-01-01,2,1,1,0,50.000000,50.000000,27,22.5,-4.5,2,-11,1,-11,1,0,0,3.5,4,3
DF,fashion_bags_accessories,2018,2,2018-02-01,2,2,0,0,100.000000,0.000000,25,17.5,-7.5,-7,-8,2,-7.5,0,0,0,4.5,4.5,NULL
DF,fashion_bags_accessories,2018,3,2018-03-01,3,2,1,0,66.670000,33.330000,18,20.7,2.7,25,-12,2,-8.5,0,0,1,3.33,4.5,1
DF,fashion_bags_accessories,2018,4,2018-04-01,1,1,0,0,100.000000,0.000000,23,10,-13,-13,-13,1,-13,0,0,0,5,5,NULL
DF,fashion_bags_accessories,2018,8,2018-08-01,4,3,1,0,75.000000,25.000000,13.8,17.5,3.8,36,-12,3,-7,0,0,1,4,5,1
DF,fashion_shoes,2017,10,2017-10-01,2,2,0,0,100.000000,0.000000,24.5,16.5,-8,-7,-9,2,-8,0,0,0,5,5,NULL
DF,fashion_shoes,2018,3,2018-03-01,1,1,0,0,100.000000,0.000000,31,12,-19,-19,-19,1,-19,0,0,0,5,5,NULL
ES,consoles_games,2017,5,2017-05-01,1,1,0,0,100.000000,0.000000,33,11,-22,-22,-22,1,-22,0,0,0,5,5,NULL
ES,consoles_games,2018,5,2018-05-01,1,1,0,0,100.000000,0.000000,18,8,-10,-10,-10,1,-10,0,0,0,5,5,NULL
ES,consoles_games,2018,6,2018-06-01,2,2,0,0,100.000000,0.000000,32.5,11,-21.5,-18,-25,2,-21.5,0,0,0,4.5,4.5,NULL
ES,cool_stuff,2016,10,2016-10-01,1,1,0,0,100.000000,0.000000,75,9,-66,-66,-66,1,-66,0,0,0,5,5,NULL
ES,cool_stuff,2017,1,2017-01-01,1,1,0,0,100.000000,0.000000,29,6,-23,-23,-23,1,-23,0,0,0,5,5,NULL
ES,cool_stuff,2017,3,2017-03-01,3,3,0,0,100.000000,0.000000,23.7,8.3,-15.3,-13,-17,3,-15.3,0,0,0,4.67,4.67,NULL
ES,cool_stuff,2018,1,2018-01-01,10,8,5,0,80.000000,50.000000,25.5,18.5,-7,7,-21,8,-12.8,5,0,0,4.85,4.75,5
ES,cool_stuff,2018,2,2018-02-01,4,3,1,0,75.000000,25.000000,25.5,27.8,2.3,38,-16,3,-9.7,0,0,1,4.5,5,3
ES,cool_stuff,2018,3,2018-03-01,2,1,1,0,50.000000,50.000000,18.5,22.5,4,14,-6,1,-6,0,1,0,2.5,4,1
ES,cool_stuff,2018,4,2018-04-01,4,4,0,0,100.000000,0.000000,29.5,13.8,-15.8,-10,-24,4,-15.8,0,0,0,4.5,4.5,NULL
ES,cool_stuff,2018,8,2018-08-01,2,2,0,0,100.000000,0.000000,26,10.5,-15.5,-13,-18,2,-15.5,0,0,0,4.5,4.5,NULL
ES,costruction_tools_garden,2018,5,2018-05-01,1,1,0,0,100.000000,0.000000,28,14,-14,-14,-14,1,-14,0,0,0,4,4,NULL
ES,electronics,2017,10,2017-10-01,2,2,0,0,100.000000,0.000000,22,11,-11,-8,-14,2,-11,0,0,0,3,3,NULL
ES,electronics,2017,11,2017-11-01,7,6,2,0,85.710000,28.570000,24.6,19.8,-4.9,13,-11,6,-10,0,2,0,3.88,4.83,1
ES,electronics,2018,2,2018-02-01,6,7,0,0,116.670000,0.000000,23,13,-10,-4,-15,7,-10,0,0,0,4.71,4.71,NULL
ES,electronics,2018,3,2018-03-01,6,5,1,0,83.330000,16.670000,22.8,14.3,-8.5,4,-14,5,-11,1,0,0,4.17,4.8,1
ES,electronics,2018,4,2018-04-01,9,8,3,0,88.890000,33.330000,23.8,15.9,-7.9,17,-20,8,-13.9,1,0,1,4.09,4.38,3.33
ES,fashion_bags_accessories,2017,3,2017-03-01,1,1,0,0,100.000000,0.000000,27,11,-16,-16,-16,1,-16,0,0,0,4,4,NULL
ES,fashion_bags_accessories,2018,1,2018-01-01,5,4,1,0,80.000000,20.000000,28.8,18.4,-10.4,3,-27,4,-13.8,1,0,0,4.6,5,3
ES,fashion_bags_accessories,2018,2,2018-02-01,4,4,0,0,100.000000,0.000000,26.3,11.8,-14.5,-6,-22,4,-14.5,0,0,0,4,4,NULL
ES,fashion_bags_accessories,2018,3,2018-03-01,4,3,1,0,75.000000,25.000000,20.3,19.3,-1,20,-12,3,-8,0,0,1,4,5,1
ES,fashion_bags_accessories,2018,4,2018-04-01,3,3,0,0,100.000000,0.000000,23.7,14,-9.7,-7,-13,3,-9.7,0,0,0,4,4,NULL
ES,fashion_underwear_beach,2017,12,2017-12-01,1,1,0,0,100.000000,0.000000,28,16,-12,-12,-12,1,-12,0,0,0,4,4,NULL
ES,fixed_telephony,2017,2,2017-02-01,1,1,0,0,100.000000,0.000000,27,11,-16,-16,-16,1,-16,0,0,0,3,3,NULL
ES,fixed_telephony,2017,3,2017-03-01,1,1,0,0,100.000000,0.000000,21,14,-7,-7,-7,1,-7,0,0,0,1,1,NULL
ES,fixed_telephony,2018,4,2018-04-01,1,1,0,0,100.000000,0.000000,28,24,-4,-4,-4,1,-4,0,0,0,1,1,NULL
ES,food,2017,3,2017-03-01,1,1,0,0,100.000000,0.000000,32,11,-21,-21,-21,1,-21,0,0,0,4,4,NULL
ES,food,2017,4,2017-04-01,2,2,0,0,100.000000,0.000000,28,8,-20,-20,-20,2,-20,0,0,0,4.5,4.5,NULL
ES,food,2018,2,2018-02-01,1,1,0,0,100.000000,0.000000,25,21,-4,-4,-4,1,-4,0,0,0,3,3,NULL
ES,food,2018,3,2018-03-01,2,1,1,0,50.000000,50.000000,21,20.5,-0.5,3,-4,1,-4,1,0,0,2.5,4,1
ES,food_drink,2018,1,2018-01-01,1,1,0,0,100.000000,0.000000,29,8,-21,-21,-21,1,-21,0,0,0,5,5,NULL
ES,food_drink,2018,2,2018-02-01,1,0,1,0,0.000000,100.000000,25,25,0,0,0,0,NULL,0,0,0,4,NULL,4
ES,food_drink,2018,4,2018-04-01,1,2,0,0,200.000000,0.000000,29,15,-14,-14,-14,2,-14,0,0,0,5,5,NULL
ES,furniture_decor,2017,7,2017-07-01,4,4,0,0,100.000000,0.000000,25.8,16.3,-9.5,-1,-16,4,-9.5,0,0,0,5,5,NULL
ES,furniture_decor,2017,8,2017-08-01,5,7,0,0,140.000000,0.000000,26,11,-15,-13,-16,7,-15,0,0,0,2.71,2.71,NULL
ES,furniture_decor,2017,12,2017-12-01,12,11,2,0,91.670000,16.670000,30.2,23.2,-7,5,-18,11,-9,2,0,0,4.5,4.45,5
ES,furniture_living_room,2017,3,2017-03-01,2,2,0,0,100.000000,0.000000,22,10,-12,-9,-15,2,-12,0,0,0,4,4,NULL
ES,furniture_living_room,2017,8,2017-08-01,1,1,0,0,100.000000,0.000000,22,13,-9,-9,-9,1,-9,0,0,0,5,5,NULL
ES,furniture_living_room,2018,7,2018-07-01,1,1,0,0,100.000000,0.000000,21,8,-13,-13,-13,1,-13,0,0,0,5,5,NULL
ES,garden_tools,2017,7,2017-07-01,2,2,0,0,100.000000,0.000000,32,14.5,-17.5,-16,-19,2,-17.5,0,0,0,4.5,4.5,NULL
ES,garden_tools,2017,8,2017-08-01,5,8,0,0,160.000000,0.000000,32.5,11.4,-21.1,-16,-25,8,-21.1,0,0,0,3,3,NULL
ES,garden_tools,2017,9,2017-09-01,8,8,0,0,100.000000,0.000000,25.6,15.6,-10,-4,-16,8,-10,0,0,0,4.38,4.38,NULL
ES,garden_tools,2018,7,2018-07-01,2,2,0,0,100.000000,0.000000,19.5,9,-10.5,-9,-12,2,-10.5,0,0,0,5,5,NULL
ES,garden_tools,2018,8,2018-08-01,6,6,0,0,100.000000,0.000000,19,9.5,-9.5,-2,-15,6,-9.5,0,0,0,4.5,4.5,NULL
ES,health_beauty,2017,5,2017-05-01,5,8,0,0,160.000000,0.000000,28.4,13,-15.4,-8,-20,8,-15.4,0,0,0,5,5,NULL
ES,electronics,2017,9,2017-09-01,1,1,0,0,100.000000,0.000000,26,13,-13,-13,-13,1,-13,0,0,0,5,5,NULL
ES,electronics,2018,1,2018-01-01,11,9,2,0,81.820000,18.180000,26.2,17.7,-8.5,8,-19,9,-11.9,1,1,0,4.18,4.67,2
ES,electronics,2018,7,2018-07-01,5,4,1,0,80.000000,20.000000,26,14.2,-11.8,4,-22,4,-15.8,1,0,0,4.6,4.5,5
ES,electronics,2018,8,2018-08-01,1,1,0,0,100.000000,0.000000,21,10,-11,-11,-11,1,-11,0,0,0,5,5,NULL
ES,fashio_female_clothing,2017,2,2017-02-01,1,1,0,0,100.000000,0.000000,26,19,-7,-7,-7,1,-7,0,0,0,1,1,NULL
ES,fashion_bags_accessories,2017,11,2017-11-01,4,4,2,0,100.000000,50.000000,25.3,17.2,-8.2,6,-25,4,-15.3,2,0,0,2.83,3.75,1
ES,fashion_male_clothing,2017,6,2017-06-01,1,1,0,0,100.000000,0.000000,29,9,-20,-20,-20,1,-20,0,0,0,4,4,NULL
ES,fashion_shoes,2017,5,2017-05-01,1,1,0,0,100.000000,0.000000,29,10,-19,-19,-19,1,-19,0,0,0,5,5,NULL
ES,fixed_telephony,2018,7,2018-07-01,1,4,0,0,400.000000,0.000000,18,11,-7,-7,-7,4,-7,0,0,0,1,1,NULL
ES,fixed_telephony,2018,8,2018-08-01,1,1,0,0,100.000000,0.000000,21,13,-8,-8,-8,1,-8,0,0,0,5,5,NULL
ES,food,2018,7,2018-07-01,1,1,0,0,100.000000,0.000000,17,14,-3,-3,-3,1,-3,0,0,0,5,5,NULL
ES,food,2018,8,2018-08-01,2,2,0,0,100.000000,0.000000,15.5,6.5,-9,-5,-13,2,-9,0,0,0,5,5,NULL
ES,furniture_decor,2017,5,2017-05-01,7,9,0,0,128.570000,0.000000,30.7,13.2,-17.4,-8,-41,9,-17.4,0,0,0,3.89,3.89,NULL
ES,furniture_decor,2017,6,2017-06-01,3,4,0,0,133.330000,0.000000,24.3,14.5,-9.8,-6,-16,4,-9.8,0,0,0,4,4,NULL
ES,furniture_decor,2018,5,2018-05-01,9,10,5,0,111.110000,55.560000,21.6,14,-7.6,2,-21,10,-11.9,4,0,0,3.73,3.4,4.4
ES,furniture_decor,2018,6,2018-06-01,7,9,0,0,128.570000,0.000000,25.4,11.1,-14.3,-3,-21,9,-14.3,0,0,0,3.67,3.67,NULL
ES,furniture_living_room,2018,3,2018-03-01,1,1,0,0,100.000000,0.000000,26,11,-15,-15,-15,1,-15,0,0,0,5,5,NULL
ES,garden_tools,2017,4,2017-04-01,1,1,0,0,100.000000,0.000000,25,10,-15,-15,-15,1,-15,0,0,0,5,5,NULL
ES,garden_tools,2017,10,2017-10-01,7,6,5,0,85.710000,71.430000,23.8,18.2,-5.6,1,-14,6,-11.2,5,0,0,4.27,3.67,5
ES,garden_tools,2018,1,2018-01-01,4,4,0,0,100.000000,0.000000,26.3,13.3,-13,-7,-20,4,-13,0,0,0,4.5,4.5,NULL
ES,garden_tools,2018,2,2018-02-01,7,7,0,0,100.000000,0.000000,24.9,13.4,-11.4,-3,-19,7,-11.4,0,0,0,4.57,4.57,NULL
ES,garden_tools,2018,3,2018-03-01,4,3,3,0,75.000000,75.000000,20.5,18.8,-1.7,14,-8,3,-8,0,1,0,3.67,3.33,4
ES,garden_tools,2018,4,2018-04-01,4,2,2,0,50.000000,50.000000,23.8,19.8,-4,9,-14,2,-13,1,1,0,4.25,5,3.5
DF,fashion_shoes,2018,4,2018-04-01,1,1,0,0,100.000000,0.000000,22,8,-14,-14,-14,1,-14,0,0,0,5,5,NULL
DF,fashion_sport,2017,5,2017-05-01,1,2,0,0,200.000000,0.000000,22,12,-10,-10,-10,2,-10,0,0,0,5,5,NULL
DF,fashion_underwear_beach,2017,1,2017-01-01,1,1,0,0,100.000000,0.000000,43,16,-27,-27,-27,1,-27,0,0,0,1,1,NULL
DF,fashion_underwear_beach,2018,2,2018-02-01,1,1,0,0,100.000000,0.000000,24,17,-7,-7,-7,1,-7,0,0,0,4,4,NULL
DF,food,2017,12,2017-12-01,1,3,0,0,300.000000,0.000000,32,12,-20,-20,-20,3,-20,0,0,0,NULL,NULL,NULL
DF,furniture_decor,2016,10,2016-10-01,1,2,0,0,200.000000,0.000000,59,7,-52,-52,-52,2,-52,0,0,0,1,1,NULL
DF,furniture_decor,2017,10,2017-10-01,2,4,0,0,200.000000,0.000000,23,7.5,-15.5,-15,-16,4,-15.5,0,0,0,4.5,4.5,NULL
DF,furniture_decor,2017,11,2017-11-01,8,8,0,0,100.000000,0.000000,23.9,12.5,-11.4,-6,-18,8,-11.4,0,0,0,4.13,4.13,NULL
DF,furniture_decor,2018,2,2018-02-01,9,8,2,0,88.890000,22.220000,25.2,21.1,-4.1,16,-14,8,-7.8,1,0,1,4.33,4.71,3
DF,furniture_decor,2018,3,2018-03-01,8,13,2,0,162.500000,25.000000,27.6,15.5,-12.1,2,-17,13,-14.2,2,0,0,2.8,2.54,4.5
DF,furniture_decor,2018,4,2018-04-01,10,11,0,0,110.000000,0.000000,24.5,10.1,-14.5,-9,-21,11,-14.5,0,0,0,4.36,4.36,NULL
DF,furniture_living_room,2017,3,2017-03-01,1,1,0,0,100.000000,0.000000,21,15,-6,-6,-6,1,-6,0,0,0,5,5,NULL
DF,furniture_living_room,2017,8,2017-08-01,1,1,0,0,100.000000,0.000000,25,18,-7,-7,-7,1,-7,0,0,0,3,3,NULL
DF,furniture_living_room,2018,8,2018-08-01,1,1,0,0,100.000000,0.000000,19,11,-8,-8,-8,1,-8,0,0,0,4,4,NULL
DF,garden_tools,2017,7,2017-07-01,5,11,0,0,220.000000,0.000000,31.3,12.5,-18.8,-11,-23,11,-18.8,0,0,0,2.73,2.73,NULL
DF,garden_tools,2017,8,2017-08-01,2,2,0,0,100.000000,0.000000,30.5,10,-20.5,-18,-23,2,-20.5,0,0,0,4,4,NULL
DF,garden_tools,2017,9,2017-09-01,2,2,0,0,100.000000,0.000000,21,11,-10,-9,-11,2,-10,0,0,0,5,5,NULL
DF,garden_tools,2018,7,2018-07-01,2,2,0,0,100.000000,0.000000,22,7.5,-14.5,-14,-15,2,-14.5,0,0,0,4.5,4.5,NULL
DF,garden_tools,2018,8,2018-08-01,4,4,0,0,100.000000,0.000000,14.8,8,-6.8,-3,-10,4,-6.8,0,0,0,4.75,4.75,NULL
DF,health_beauty,2017,1,2017-01-01,2,2,0,0,100.000000,0.000000,32,18.5,-13.5,-2,-25,2,-13.5,0,0,0,3,3,NULL
DF,health_beauty,2017,3,2017-03-01,2,2,0,0,100.000000,0.000000,28.5,8,-20.5,-13,-28,2,-20.5,0,0,0,5,5,NULL
DF,health_beauty,2017,7,2017-07-01,10,12,0,0,120.000000,0.000000,29.3,11.1,-18.3,-7,-32,12,-18.3,0,0,0,4.33,4.33,NULL
ES,health_beauty,2017,6,2017-06-01,8,8,0,0,100.000000,0.000000,28.3,17.3,-11,-2,-27,8,-11,0,0,0,4.63,4.63,NULL
ES,health_beauty,2017,11,2017-11-01,8,6,2,0,75.000000,25.000000,24.9,15.9,-9,3,-19,6,-12.5,1,0,0,4,4.33,3
ES,health_beauty,2018,5,2018-05-01,13,10,4,0,76.920000,30.770000,26.3,18.5,-7.8,7,-22,10,-12.8,3,0,0,4.14,4.6,3
ES,home_appliances,2018,3,2018-03-01,1,0,1,0,0.000000,100.000000,38,44,6,6,6,0,NULL,1,0,0,1,NULL,1
ES,home_appliances,2018,4,2018-04-01,2,1,1,0,50.000000,50.000000,20.5,20,-0.5,0,-1,1,-1,0,0,0,4.5,4,5
ES,home_confort,2017,4,2017-04-01,3,3,0,0,100.000000,0.000000,28.7,14,-14.7,-8,-25,3,-14.7,0,0,0,4.33,4.33,NULL
ES,home_construction,2018,5,2018-05-01,1,1,0,0,100.000000,0.000000,22,20,-2,-2,-2,1,-2,0,0,0,5,5,NULL
ES,home_construction,2018,6,2018-06-01,1,1,0,0,100.000000,0.000000,32,15,-17,-17,-17,1,-17,0,0,0,5,5,NULL
ES,housewares,2017,10,2017-10-01,5,5,0,0,100.000000,0.000000,26,14.2,-11.8,-8,-16,5,-11.8,0,0,0,4.8,4.8,NULL
ES,housewares,2017,11,2017-11-01,11,10,2,0,90.910000,18.180000,25.8,16.5,-9.3,6,-20,10,-11.9,2,0,0,4.27,4.22,4.5
ES,housewares,2018,2,2018-02-01,11,14,1,0,127.270000,9.090000,25.1,17.8,-7.3,22,-15,14,-9.4,0,0,1,4.93,5,4
ES,housewares,2018,4,2018-04-01,5,3,2,0,60.000000,40.000000,26.8,24.6,-2.2,15,-14,3,-11.7,0,1,1,3.6,4,3
ES,luggage_accessories,2017,12,2017-12-01,1,1,0,0,100.000000,0.000000,32,14,-18,-18,-18,1,-18,0,0,0,5,5,NULL
ES,market_place,2017,3,2017-03-01,2,2,0,0,100.000000,0.000000,25.5,7,-18.5,-17,-20,2,-18.5,0,0,0,4.5,4.5,NULL
ES,market_place,2017,4,2017-04-01,1,1,0,0,100.000000,0.000000,28,23,-5,-5,-5,1,-5,0,0,0,2,2,NULL
ES,market_place,2018,2,2018-02-01,1,1,0,0,100.000000,0.000000,27,11,-16,-16,-16,1,-16,0,0,0,5,5,NULL
ES,musical_instruments,2017,7,2017-07-01,2,1,1,0,50.000000,50.000000,24,20.5,-3.5,3,-10,1,-10,1,0,0,3,5,1
ES,musical_instruments,2018,7,2018-07-01,2,2,0,0,100.000000,0.000000,25.5,14,-11.5,-7,-16,2,-11.5,0,0,0,4.5,4.5,NULL
ES,office_furniture,2017,6,2017-06-01,1,1,0,0,100.000000,0.000000,34,15,-19,-19,-19,1,-19,0,0,0,4,4,NULL
ES,office_furniture,2018,5,2018-05-01,1,1,0,0,100.000000,0.000000,31,19,-12,-12,-12,1,-12,0,0,0,5,5,NULL
ES,office_furniture,2018,6,2018-06-01,2,3,0,0,150.000000,0.000000,37.3,19.7,-17.7,-11,-21,3,-17.7,0,0,0,4,4,NULL
ES,perfumery,2017,12,2017-12-01,5,5,0,0,100.000000,0.000000,29.2,20.2,-9,-3,-16,5,-9,0,0,0,4.6,4.6,NULL
ES,perfumery,2018,5,2018-05-01,4,3,1,0,75.000000,25.000000,21,13,-8,3,-18,3,-11.7,1,0,0,3.75,4.67,1
ES,perfumery,2018,6,2018-06-01,2,2,0,0,100.000000,0.000000,34,15,-19,-13,-25,2,-19,0,0,0,4.5,4.5,NULL
ES,pet_shop,2017,1,2017-01-01,1,1,0,0,100.000000,0.000000,43,29,-14,-14,-14,1,-14,0,0,0,4,4,NULL
ES,pet_shop,2017,3,2017-03-01,1,1,0,0,100.000000,0.000000,21,3,-18,-18,-18,1,-18,0,0,0,5,5,NULL
ES,pet_shop,2017,9,2017-09-01,1,1,0,0,100.000000,0.000000,36,14,-22,-22,-22,1,-22,0,0,0,1,1,NULL
ES,pet_shop,2018,7,2018-07-01,1,1,0,0,100.000000,0.000000,18,12,-6,-6,-6,1,-6,0,0,0,4,4,NULL
ES,pet_shop,2018,8,2018-08-01,4,4,0,0,100.000000,0.000000,22.8,8.8,-14,-6,-28,4,-14,0,0,0,4,4,NULL
ES,signaling_and_security,2017,7,2017-07-01,1,2,0,0,200.000000,0.000000,24,6,-18,-18,-18,2,-18,0,0,0,4,4,NULL
ES,signaling_and_security,2018,8,2018-08-01,1,1,0,0,100.000000,0.000000,17,15,-2,-2,-2,1,-2,0,0,0,5,5,NULL
ES,small_appliances,2018,1,2018-01-01,1,1,0,0,100.000000,0.000000,41,19,-22,-22,-22,1,-22,0,0,0,4,4,NULL
ES,small_appliances,2018,2,2018-02-01,1,1,0,0,100.000000,0.000000,27,14,-13,-13,-13,1,-13,0,0,0,5,5,NULL
ES,sports_leisure,2017,5,2017-05-01,6,7,0,0,116.670000,0.000000,31.3,16.4,-14.9,-7,-22,7,-14.9,0,0,0,4.29,4.29,NULL
ES,sports_leisure,2017,6,2017-06-01,6,5,5,0,83.330000,83.330000,25.9,23.7,-2.2,14,-17,5,-12.4,3,2,0,4.2,4.4,4
ES,sports_leisure,2017,12,2017-12-01,6,6,0,0,100.000000,0.000000,29.8,19,-10.8,-7,-19,6,-10.8,0,0,0,4.83,4.83,NULL
ES,sports_leisure,2018,5,2018-05-01,10,10,2,0,100.000000,20.000000,22.6,14.4,-8.2,7,-21,10,-10.8,2,0,0,3.58,4.1,1
ES,sports_leisure,2018,6,2018-06-01,9,11,0,0,122.220000,0.000000,29.8,11.2,-18.6,-11,-32,11,-18.6,0,0,0,4.91,4.91,NULL
ES,stationery,2017,12,2017-12-01,2,2,0,0,100.000000,0.000000,31.5,16.5,-15,-14,-16,2,-15,0,0,0,5,5,NULL
ES,stationery,2018,6,2018-06-01,4,4,0,0,100.000000,0.000000,29.3,12,-17.3,-9,-28,4,-17.3,0,0,0,4.25,4.25,NULL
ES,tablets_printing_image,2018,2,2018-02-01,1,1,0,0,100.000000,0.000000,22,13,-9,-9,-9,1,-9,0,0,0,4,4,NULL
ES,telephony,2017,5,2017-05-01,10,10,0,0,100.000000,0.000000,28.2,11.3,-16.9,-10,-26,10,-16.9,0,0,0,4,4,NULL
ES,telephony,2017,10,2017-10-01,1,1,0,0,100.000000,0.000000,21,8,-13,-13,-13,1,-13,0,0,0,4,4,NULL
ES,telephony,2017,11,2017-11-01,2,2,0,0,100.000000,0.000000,22,11,-11,-9,-13,2,-11,0,0,0,3,3,NULL
ES,toys,2017,10,2017-10-01,7,7,0,0,100.000000,0.000000,26.1,14.6,-11.6,-8,-15,7,-11.6,0,0,0,4.57,4.57,NULL
ES,toys,2017,11,2017-11-01,12,11,2,0,91.670000,16.670000,23.9,14.4,-9.5,15,-20,11,-12.7,1,0,1,4,4.45,1.5
ES,health_beauty,2016,10,2016-10-01,1,1,0,0,100.000000,0.000000,59,24,-35,-35,-35,1,-35,0,0,0,4,4,NULL
ES,health_beauty,2017,3,2017-03-01,2,2,0,0,100.000000,0.000000,22,8,-14,-13,-15,2,-14,0,0,0,4.5,4.5,NULL
ES,health_beauty,2017,4,2017-04-01,2,2,0,0,100.000000,0.000000,30.5,15.5,-15,-10,-20,2,-15,0,0,0,3.5,3.5,NULL
ES,health_beauty,2017,10,2017-10-01,5,4,1,0,80.000000,20.000000,25.2,13.8,-11.4,0,-16,4,-14.3,0,0,0,4.8,4.75,5
ES,health_beauty,2018,1,2018-01-01,4,5,0,0,125.000000,0.000000,27.2,11,-16.2,-8,-20,5,-16.2,0,0,0,4.6,4.6,NULL
ES,health_beauty,2018,2,2018-02-01,10,7,4,0,70.000000,40.000000,26.2,24.9,-1.3,18,-20,7,-9.6,1,1,2,2.82,3.86,1
ES,health_beauty,2018,3,2018-03-01,13,8,5,0,61.540000,38.460000,23.7,21.1,-2.6,21,-31,8,-13.1,2,0,3,3.23,4.5,1.2
ES,health_beauty,2018,4,2018-04-01,14,15,1,0,107.140000,7.140000,23.3,16.8,-6.4,3,-14,15,-7.1,1,0,0,4.06,4.13,3
ES,home_appliances,2017,10,2017-10-01,1,1,0,0,100.000000,0.000000,24,16,-8,-8,-8,1,-8,0,0,0,5,5,NULL
ES,home_appliances,2017,11,2017-11-01,1,1,0,0,100.000000,0.000000,22,8,-14,-14,-14,1,-14,0,0,0,5,5,NULL
ES,home_appliances_2,2017,12,2017-12-01,1,1,0,0,100.000000,0.000000,27,22,-5,-5,-5,1,-5,0,0,0,4,4,NULL
